"N","min(displacement (0))","q1(displacement (0))","med(displacement (0))","q3(displacement (0))","max(displacement (0))","avg(displacement (0))","std(displacement (0))","min(displacement (1))","q1(displacement (1))","med(displacement (1))","q3(displacement (1))","max(displacement (1))","avg(displacement (1))","std(displacement (1))","min(displacement (2))","q1(displacement (2))","med(displacement (2))","q3(displacement (2))","max(displacement (2))","avg(displacement (2))","std(displacement (2))","min(displacement (Magnitude))","q1(displacement (Magnitude))","med(displacement (Magnitude))","q3(displacement (Magnitude))","max(displacement (Magnitude))","avg(displacement (Magnitude))","std(displacement (Magnitude))","min(vtkOriginalPointIds)","q1(vtkOriginalPointIds)","med(vtkOriginalPointIds)","q3(vtkOriginalPointIds)","max(vtkOriginalPointIds)","avg(vtkOriginalPointIds)","std(vtkOriginalPointIds)","min(X)","q1(X)","med(X)","q3(X)","max(X)","avg(X)","std(X)","min(Y)","q1(Y)","med(Y)","q3(Y)","max(Y)","avg(Y)","std(Y)","min(Z)","q1(Z)","med(Z)","q3(Z)","max(Z)","avg(Z)","std(Z)","vtkValidPointMask","Time"
1,-0.0139371,-0.0139371,-0.0139371,-0.0139371,-0.0139371,-0.0139371,0,0,0,0,0,0,0,0,0.028476,0.028476,0.028476,0.028476,0.028476,0.028476,0,0.03170371165,0.03170371165,0.03170371165,0.03170371165,0.03170371165,0.03170371165,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,235
1,-0.0140552,-0.0140552,-0.0140552,-0.0140552,-0.0140552,-0.0140552,0,0,0,0,0,0,0,0,0.028719,0.028719,0.028719,0.028719,0.028719,0.028719,0,0.03197388947,0.03197388947,0.03197388947,0.03197388947,0.03197388947,0.03197388947,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,236
1,-0.0141737,-0.0141737,-0.0141737,-0.0141737,-0.0141737,-0.0141737,0,0,0,0,0,0,0,0,0.0289633,0.0289633,0.0289633,0.0289633,0.0289633,0.0289633,0,0.03224541081,0.03224541081,0.03224541081,0.03224541081,0.03224541081,0.03224541081,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,237
1,-0.0142923,-0.0142923,-0.0142923,-0.0142923,-0.0142923,-0.0142923,0,0,0,0,0,0,0,0,0.0292088,0.0292088,0.0292088,0.0292088,0.0292088,0.0292088,0,0.03251805401,0.03251805401,0.03251805401,0.03251805401,0.03251805401,0.03251805401,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,238
1,-0.014411,-0.014411,-0.014411,-0.014411,-0.014411,-0.014411,0,0,0,0,0,0,0,0,0.0294558,0.0294558,0.0294558,0.0294558,0.0294558,0.0294558,0,0.0327920886,0.0327920886,0.0327920886,0.0327920886,0.0327920886,0.0327920886,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,239
1,-0.0145298,-0.0145298,-0.0145298,-0.0145298,-0.0145298,-0.0145298,0,0,0,0,0,0,0,0,0.0297043,0.0297043,0.0297043,0.0297043,0.0297043,0.0297043,0,0.03306751467,0.03306751467,0.03306751467,0.03306751467,0.03306751467,0.03306751467,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,240
1,-0.0146486,-0.0146486,-0.0146486,-0.0146486,-0.0146486,-0.0146486,0,0,0,0,0,0,0,0,0.0299541,0.0299541,0.0299541,0.0299541,0.0299541,0.0299541,0,0.03334410876,0.03334410876,0.03334410876,0.03334410876,0.03334410876,0.03334410876,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,241
1,-0.0147676,-0.0147676,-0.0147676,-0.0147676,-0.0147676,-0.0147676,0,0,0,0,0,0,0,0,0.0302054,0.0302054,0.0302054,0.0302054,0.0302054,0.0302054,0,0.03362213852,0.03362213852,0.03362213852,0.03362213852,0.03362213852,0.03362213852,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,242
1,-0.0148868,-0.0148868,-0.0148868,-0.0148868,-0.0148868,-0.0148868,0,0,0,0,0,0,0,0,0.0304579,0.0304579,0.0304579,0.0304579,0.0304579,0.0304579,0,0.03390133459,0.03390133459,0.03390133459,0.03390133459,0.03390133459,0.03390133459,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,243
1,-0.0150063,-0.0150063,-0.0150063,-0.0150063,-0.0150063,-0.0150063,0,0,0,0,0,0,0,0,0.0307116,0.0307116,0.0307116,0.0307116,0.0307116,0.0307116,0,0.03418174095,0.03418174095,0.03418174095,0.03418174095,0.03418174095,0.03418174095,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,244
1,-0.0151264,-0.0151264,-0.0151264,-0.0151264,-0.0151264,-0.0151264,0,0,0,0,0,0,0,0,0.0309664,0.0309664,0.0309664,0.0309664,0.0309664,0.0309664,0,0.03446339951,0.03446339951,0.03446339951,0.03446339951,0.03446339951,0.03446339951,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,245
1,-0.015247,-0.015247,-0.015247,-0.015247,-0.015247,-0.015247,0,0,0,0,0,0,0,0,0.0312221,0.0312221,0.0312221,0.0312221,0.0312221,0.0312221,0,0.03474608665,0.03474608665,0.03474608665,0.03474608665,0.03474608665,0.03474608665,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,246
1,-0.0153684,-0.0153684,-0.0153684,-0.0153684,-0.0153684,-0.0153684,0,0,0,0,0,0,0,0,0.0314786,0.0314786,0.0314786,0.0314786,0.0314786,0.0314786,0,0.03502984408,0.03502984408,0.03502984408,0.03502984408,0.03502984408,0.03502984408,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,247
1,-0.0154905,-0.0154905,-0.0154905,-0.0154905,-0.0154905,-0.0154905,0,0,0,0,0,0,0,0,0.0317358,0.0317358,0.0317358,0.0317358,0.0317358,0.0317358,0,0.03531453797,0.03531453797,0.03531453797,0.03531453797,0.03531453797,0.03531453797,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,248
1,-0.0156136,-0.0156136,-0.0156136,-0.0156136,-0.0156136,-0.0156136,0,0,0,0,0,0,0,0,0.0319936,0.0319936,0.0319936,0.0319936,0.0319936,0.0319936,0,0.03560020991,0.03560020991,0.03560020991,0.03560020991,0.03560020991,0.03560020991,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,249
1,-0.0157375,-0.0157375,-0.0157375,-0.0157375,-0.0157375,-0.0157375,0,0,0,0,0,0,0,0,0.0322522,0.0322522,0.0322522,0.0322522,0.0322522,0.0322522,0,0.03588695182,0.03588695182,0.03588695182,0.03588695182,0.03588695182,0.03588695182,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,250
1,-0.0158622,-0.0158622,-0.0158622,-0.0158622,-0.0158622,-0.0158622,0,0,0,0,0,0,0,0,0.0325115,0.0325115,0.0325115,0.0325115,0.0325115,0.0325115,0,0.03617467375,0.03617467375,0.03617467375,0.03617467375,0.03617467375,0.03617467375,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,251
1,-0.0159876,-0.0159876,-0.0159876,-0.0159876,-0.0159876,-0.0159876,0,0,0,0,0,0,0,0,0.0327716,0.0327716,0.0327716,0.0327716,0.0327716,0.0327716,0,0.03646342168,0.03646342168,0.03646342168,0.03646342168,0.03646342168,0.03646342168,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,252
1,-0.0161136,-0.0161136,-0.0161136,-0.0161136,-0.0161136,-0.0161136,0,0,0,0,0,0,0,0,0.0330326,0.0330326,0.0330326,0.0330326,0.0330326,0.0330326,0,0.03675324159,0.03675324159,0.03675324159,0.03675324159,0.03675324159,0.03675324159,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,253
1,-0.0162401,-0.0162401,-0.0162401,-0.0162401,-0.0162401,-0.0162401,0,0,0,0,0,0,0,0,0.0332947,0.0332947,0.0332947,0.0332947,0.0332947,0.0332947,0,0.03704426941,0.03704426941,0.03704426941,0.03704426941,0.03704426941,0.03704426941,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,254
1,-0.0163669,-0.0163669,-0.0163669,-0.0163669,-0.0163669,-0.0163669,0,0,0,0,0,0,0,0,0.0335579,0.0335579,0.0335579,0.0335579,0.0335579,0.0335579,0,0.03733641745,0.03733641745,0.03733641745,0.03733641745,0.03733641745,0.03733641745,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,255
1,-0.016494,-0.016494,-0.016494,-0.016494,-0.016494,-0.016494,0,0,0,0,0,0,0,0,0.0338225,0.0338225,0.0338225,0.0338225,0.0338225,0.0338225,0,0.03762995538,0.03762995538,0.03762995538,0.03762995538,0.03762995538,0.03762995538,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,256
1,-0.0166211,-0.0166211,-0.0166211,-0.0166211,-0.0166211,-0.0166211,0,0,0,0,0,0,0,0,0.0340884,0.0340884,0.0340884,0.0340884,0.0340884,0.0340884,0,0.03792466189,0.03792466189,0.03792466189,0.03792466189,0.03792466189,0.03792466189,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,257
1,-0.0167484,-0.0167484,-0.0167484,-0.0167484,-0.0167484,-0.0167484,0,0,0,0,0,0,0,0,0.0343558,0.0343558,0.0343558,0.0343558,0.0343558,0.0343558,0,0.03822080449,0.03822080449,0.03822080449,0.03822080449,0.03822080449,0.03822080449,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,258
1,-0.0168756,-0.0168756,-0.0168756,-0.0168756,-0.0168756,-0.0168756,0,0,0,0,0,0,0,0,0.0346246,0.0346246,0.0346246,0.0346246,0.0346246,0.0346246,0,0.03851816196,0.03851816196,0.03851816196,0.03851816196,0.03851816196,0.03851816196,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,259
1,-0.017003,-0.017003,-0.017003,-0.017003,-0.017003,-0.017003,0,0,0,0,0,0,0,0,0.0348949,0.0348949,0.0348949,0.0348949,0.0348949,0.0348949,0,0.03881695577,0.03881695577,0.03881695577,0.03881695577,0.03881695577,0.03881695577,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,260
1,-0.0171305,-0.0171305,-0.0171305,-0.0171305,-0.0171305,-0.0171305,0,0,0,0,0,0,0,0,0.0351664,0.0351664,0.0351664,0.0351664,0.0351664,0.0351664,0,0.03911687256,0.03911687256,0.03911687256,0.03911687256,0.03911687256,0.03911687256,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,261
1,-0.0172583,-0.0172583,-0.0172583,-0.0172583,-0.0172583,-0.0172583,0,0,0,0,0,0,0,0,0.0354392,0.0354392,0.0354392,0.0354392,0.0354392,0.0354392,0,0.03941808995,0.03941808995,0.03941808995,0.03941808995,0.03941808995,0.03941808995,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,262
1,-0.0173866,-0.0173866,-0.0173866,-0.0173866,-0.0173866,-0.0173866,0,0,0,0,0,0,0,0,0.0357131,0.0357131,0.0357131,0.0357131,0.0357131,0.0357131,0,0.03972051575,0.03972051575,0.03972051575,0.03972051575,0.03972051575,0.03972051575,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,263
1,-0.0175154,-0.0175154,-0.0175154,-0.0175154,-0.0175154,-0.0175154,0,0,0,0,0,0,0,0,0.035988,0.035988,0.035988,0.035988,0.035988,0.035988,0,0.04002406003,0.04002406003,0.04002406003,0.04002406003,0.04002406003,0.04002406003,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,264
1,-0.0176448,-0.0176448,-0.0176448,-0.0176448,-0.0176448,-0.0176448,0,0,0,0,0,0,0,0,0.0362637,0.0362637,0.0362637,0.0362637,0.0362637,0.0362637,0,0.04032858669,0.04032858669,0.04032858669,0.04032858669,0.04032858669,0.04032858669,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,265
1,-0.0177751,-0.0177751,-0.0177751,-0.0177751,-0.0177751,-0.0177751,0,0,0,0,0,0,0,0,0.0365402,0.0365402,0.0365402,0.0365402,0.0365402,0.0365402,0,0.0406342269,0.0406342269,0.0406342269,0.0406342269,0.0406342269,0.0406342269,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,266
1,-0.0179062,-0.0179062,-0.0179062,-0.0179062,-0.0179062,-0.0179062,0,0,0,0,0,0,0,0,0.0368174,0.0368174,0.0368174,0.0368174,0.0368174,0.0368174,0,0.04094084685,0.04094084685,0.04094084685,0.04094084685,0.04094084685,0.04094084685,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,267
1,-0.0180381,-0.0180381,-0.0180381,-0.0180381,-0.0180381,-0.0180381,0,0,0,0,0,0,0,0,0.0370952,0.0370952,0.0370952,0.0370952,0.0370952,0.0370952,0,0.04124835651,0.04124835651,0.04124835651,0.04124835651,0.04124835651,0.04124835651,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,268
1,-0.0181709,-0.0181709,-0.0181709,-0.0181709,-0.0181709,-0.0181709,0,0,0,0,0,0,0,0,0.0373738,0.0373738,0.0373738,0.0373738,0.0373738,0.0373738,0,0.04155697936,0.04155697936,0.04155697936,0.04155697936,0.04155697936,0.04155697936,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,269
1,-0.0183044,-0.0183044,-0.0183044,-0.0183044,-0.0183044,-0.0183044,0,0,0,0,0,0,0,0,0.0376531,0.0376531,0.0376531,0.0376531,0.0376531,0.0376531,0,0.04186653794,0.04186653794,0.04186653794,0.04186653794,0.04186653794,0.04186653794,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,270
1,-0.0184386,-0.0184386,-0.0184386,-0.0184386,-0.0184386,-0.0184386,0,0,0,0,0,0,0,0,0.0379334,0.0379334,0.0379334,0.0379334,0.0379334,0.0379334,0,0.04217730202,0.04217730202,0.04217730202,0.04217730202,0.04217730202,0.04217730202,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,271
1,-0.0185733,-0.0185733,-0.0185733,-0.0185733,-0.0185733,-0.0185733,0,0,0,0,0,0,0,0,0.0382146,0.0382146,0.0382146,0.0382146,0.0382146,0.0382146,0,0.0424890942,0.0424890942,0.0424890942,0.0424890942,0.0424890942,0.0424890942,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,272
1,-0.0187083,-0.0187083,-0.0187083,-0.0187083,-0.0187083,-0.0187083,0,0,0,0,0,0,0,0,0.038497,0.038497,0.038497,0.038497,0.038497,0.038497,0,0.04280209689,0.04280209689,0.04280209689,0.04280209689,0.04280209689,0.04280209689,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,273
1,-0.0188436,-0.0188436,-0.0188436,-0.0188436,-0.0188436,-0.0188436,0,0,0,0,0,0,0,0,0.0387806,0.0387806,0.0387806,0.0387806,0.0387806,0.0387806,0,0.04311631011,0.04311631011,0.04311631011,0.04311631011,0.04311631011,0.04311631011,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,274
1,-0.0189791,-0.0189791,-0.0189791,-0.0189791,-0.0189791,-0.0189791,0,0,0,0,0,0,0,0,0.0390656,0.0390656,0.0390656,0.0390656,0.0390656,0.0390656,0,0.0434318701,0.0434318701,0.0434318701,0.0434318701,0.0434318701,0.0434318701,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,275
1,-0.0191146,-0.0191146,-0.0191146,-0.0191146,-0.0191146,-0.0191146,0,0,0,0,0,0,0,0,0.039352,0.039352,0.039352,0.039352,0.039352,0.039352,0,0.04374868955,0.04374868955,0.04374868955,0.04374868955,0.04374868955,0.04374868955,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,276
1,-0.0192502,-0.0192502,-0.0192502,-0.0192502,-0.0192502,-0.0192502,0,0,0,0,0,0,0,0,0.0396399,0.0396399,0.0396399,0.0396399,0.0396399,0.0396399,0,0.04406690223,0.04406690223,0.04406690223,0.04406690223,0.04406690223,0.04406690223,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,277
1,-0.0193858,-0.0193858,-0.0193858,-0.0193858,-0.0193858,-0.0193858,0,0,0,0,0,0,0,0,0.0399292,0.0399292,0.0399292,0.0399292,0.0399292,0.0399292,0,0.04438637465,0.04438637465,0.04438637465,0.04438637465,0.04438637465,0.04438637465,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,278
1,-0.0195215,-0.0195215,-0.0195215,-0.0195215,-0.0195215,-0.0195215,0,0,0,0,0,0,0,0,0.0402198,0.0402198,0.0402198,0.0402198,0.0402198,0.0402198,0,0.04470706068,0.04470706068,0.04470706068,0.04470706068,0.04470706068,0.04470706068,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,279
1,-0.0196575,-0.0196575,-0.0196575,-0.0196575,-0.0196575,-0.0196575,0,0,0,0,0,0,0,0,0.0405118,0.0405118,0.0405118,0.0405118,0.0405118,0.0405118,0,0.04502913774,0.04502913774,0.04502913774,0.04502913774,0.04502913774,0.04502913774,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,280
1,-0.0197938,-0.0197938,-0.0197938,-0.0197938,-0.0197938,-0.0197938,0,0,0,0,0,0,0,0,0.0408049,0.0408049,0.0408049,0.0408049,0.0408049,0.0408049,0,0.04535233602,0.04535233602,0.04535233602,0.04535233602,0.04535233602,0.04535233602,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,281
1,-0.0199307,-0.0199307,-0.0199307,-0.0199307,-0.0199307,-0.0199307,0,0,0,0,0,0,0,0,0.041099,0.041099,0.041099,0.041099,0.041099,0.041099,0,0.0456766965,0.0456766965,0.0456766965,0.0456766965,0.0456766965,0.0456766965,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,282
1,-0.0200681,-0.0200681,-0.0200681,-0.0200681,-0.0200681,-0.0200681,0,0,0,0,0,0,0,0,0.041394,0.041394,0.041394,0.041394,0.041394,0.041394,0,0.04600208554,0.04600208554,0.04600208554,0.04600208554,0.04600208554,0.04600208554,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,283
1,-0.0202063,-0.0202063,-0.0202063,-0.0202063,-0.0202063,-0.0202063,0,0,0,0,0,0,0,0,0.0416899,0.0416899,0.0416899,0.0416899,0.0416899,0.0416899,0,0.04632863393,0.04632863393,0.04632863393,0.04632863393,0.04632863393,0.04632863393,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,284
1,-0.0203453,-0.0203453,-0.0203453,-0.0203453,-0.0203453,-0.0203453,0,0,0,0,0,0,0,0,0.0419864,0.0419864,0.0419864,0.0419864,0.0419864,0.0419864,0,0.0466560716,0.0466560716,0.0466560716,0.0466560716,0.0466560716,0.0466560716,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,285
1,-0.0204851,-0.0204851,-0.0204851,-0.0204851,-0.0204851,-0.0204851,0,0,0,0,0,0,0,0,0.0422837,0.0422837,0.0422837,0.0422837,0.0422837,0.0422837,0,0.0469845784,0.0469845784,0.0469845784,0.0469845784,0.0469845784,0.0469845784,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,286
1,-0.0206258,-0.0206258,-0.0206258,-0.0206258,-0.0206258,-0.0206258,0,0,0,0,0,0,0,0,0.0425816,0.0425816,0.0425816,0.0425816,0.0425816,0.0425816,0,0.04731401784,0.04731401784,0.04731401784,0.04731401784,0.04731401784,0.04731401784,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,287
1,-0.0207673,-0.0207673,-0.0207673,-0.0207673,-0.0207673,-0.0207673,0,0,0,0,0,0,0,0,0.0428803,0.0428803,0.0428803,0.0428803,0.0428803,0.0428803,0,0.04764452621,0.04764452621,0.04764452621,0.04764452621,0.04764452621,0.04764452621,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,288
1,-0.0209094,-0.0209094,-0.0209094,-0.0209094,-0.0209094,-0.0209094,0,0,0,0,0,0,0,0,0.0431798,0.0431798,0.0431798,0.0431798,0.0431798,0.0431798,0,0.04797601626,0.04797601626,0.04797601626,0.04797601626,0.04797601626,0.04797601626,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,289
1,-0.0210521,-0.0210521,-0.0210521,-0.0210521,-0.0210521,-0.0210521,0,0,0,0,0,0,0,0,0.0434804,0.0434804,0.0434804,0.0434804,0.0434804,0.0434804,0,0.04830875799,0.04830875799,0.04830875799,0.04830875799,0.04830875799,0.04830875799,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,290
1,-0.0211953,-0.0211953,-0.0211953,-0.0211953,-0.0211953,-0.0211953,0,0,0,0,0,0,0,0,0.0437819,0.0437819,0.0437819,0.0437819,0.0437819,0.0437819,0,0.04864252779,0.04864252779,0.04864252779,0.04864252779,0.04864252779,0.04864252779,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,291
1,-0.0213387,-0.0213387,-0.0213387,-0.0213387,-0.0213387,-0.0213387,0,0,0,0,0,0,0,0,0.0440848,0.0440848,0.0440848,0.0440848,0.0440848,0.0440848,0,0.04897764499,0.04897764499,0.04897764499,0.04897764499,0.04897764499,0.04897764499,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,292
1,-0.0214823,-0.0214823,-0.0214823,-0.0214823,-0.0214823,-0.0214823,0,0,0,0,0,0,0,0,0.0443889,0.0443889,0.0443889,0.0443889,0.0443889,0.0443889,0,0.04931392964,0.04931392964,0.04931392964,0.04931392964,0.04931392964,0.04931392964,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,293
1,-0.0216259,-0.0216259,-0.0216259,-0.0216259,-0.0216259,-0.0216259,0,0,0,0,0,0,0,0,0.0446944,0.0446944,0.0446944,0.0446944,0.0446944,0.0446944,0,0.04965147472,0.04965147472,0.04965147472,0.04965147472,0.04965147472,0.04965147472,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,294
1,-0.0217696,-0.0217696,-0.0217696,-0.0217696,-0.0217696,-0.0217696,0,0,0,0,0,0,0,0,0.0450014,0.0450014,0.0450014,0.0450014,0.0450014,0.0450014,0,0.04999041394,0.04999041394,0.04999041394,0.04999041394,0.04999041394,0.04999041394,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,295
1,-0.0219134,-0.0219134,-0.0219134,-0.0219134,-0.0219134,-0.0219134,0,0,0,0,0,0,0,0,0.0453099,0.0453099,0.0453099,0.0453099,0.0453099,0.0453099,0,0.05033074744,0.05033074744,0.05033074744,0.05033074744,0.05033074744,0.05033074744,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,296
1,-0.0220572,-0.0220572,-0.0220572,-0.0220572,-0.0220572,-0.0220572,0,0,0,0,0,0,0,0,0.0456197,0.0456197,0.0456197,0.0456197,0.0456197,0.0456197,0,0.05067225177,0.05067225177,0.05067225177,0.05067225177,0.05067225177,0.05067225177,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,297
1,-0.0222012,-0.0222012,-0.0222012,-0.0222012,-0.0222012,-0.0222012,0,0,0,0,0,0,0,0,0.0459309,0.0459309,0.0459309,0.0459309,0.0459309,0.0459309,0,0.0510151042,0.0510151042,0.0510151042,0.0510151042,0.0510151042,0.0510151042,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,298
1,-0.0223455,-0.0223455,-0.0223455,-0.0223455,-0.0223455,-0.0223455,0,0,0,0,0,0,0,0,0.0462433,0.0462433,0.0462433,0.0462433,0.0462433,0.0462433,0,0.05135916827,0.05135916827,0.05135916827,0.05135916827,0.05135916827,0.05135916827,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,299
1,-0.0224903,-0.0224903,-0.0224903,-0.0224903,-0.0224903,-0.0224903,0,0,0,0,0,0,0,0,0.0465567,0.0465567,0.0465567,0.0465567,0.0465567,0.0465567,0,0.05170435097,0.05170435097,0.05170435097,0.05170435097,0.05170435097,0.05170435097,0,5,5,5,5,5,5,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,300
