                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	                       0	
                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                       0	                 61538.5	
